id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address
xeGX_FcRT2ZZ-MkQtnZcCQ,parkway-pub-n-food-hall-pittsburgh,Parkway Pub N Food Hall,https://s3-media2.fl.yelpcdn.com/bphoto/nQbcd-JFH8QdBL_q0mHUhg/o.jpg,False,https://www.yelp.com/biz/parkway-pub-n-food-hall-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,2,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,"['pickup', 'delivery']",,+14128756124,(412) 875-6124,1054.85167127214,40.424613,-80.040831,875 Greentree Rd,Ste 101 Bldg 7,,Pittsburgh,15220,US,PA,"['875 Greentree Rd', 'Ste 101 Bldg 7', 'Pittsburgh, PA 15220']"
wnasanv4cj7tN6U00VfzOQ,tramps-restaurant-pittsburgh,Tramp's Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/875BIlcnw8HRXORgtwKLLQ/o.jpg,False,https://www.yelp.com/biz/tramps-restaurant-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,9,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",2.5,"['pickup', 'delivery']",$,+14129217194,(412) 921-7194,2307.6972697802453,40.43566,-80.03407,412 Greentree Rd,,,Pittsburgh,15220,US,PA,"['412 Greentree Rd', 'Pittsburgh, PA 15220']"
HNbX93hyrua2p6LO4IwdHA,taco-bell-pittsburgh-9,Taco Bell,https://s3-media2.fl.yelpcdn.com/bphoto/dPcqHOfV2Mq8nJZ6XSGdew/o.jpg,False,https://www.yelp.com/biz/taco-bell-pittsburgh-9?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,31,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'mexican', 'title': 'Mexican'}]",2.0,['delivery'],$,+14125638226,(412) 563-8226,3259.4765907859064,40.391243,-80.060459,1690 Cochran Rd,,,Pittsburgh,15220,US,PA,"['1690 Cochran Rd', 'Pittsburgh, PA 15220']"
PodmB6DaZfC6DDnSwtfyRA,copes-cafe-and-pizzeria-pittsburgh,Copes Cafe & Pizzeria,https://s3-media2.fl.yelpcdn.com/bphoto/plC8jl-opeG4zpCD6OK6og/o.jpg,False,https://www.yelp.com/biz/copes-cafe-and-pizzeria-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,2,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"['delivery', 'pickup']",,+14129222424,(412) 922-2424,2753.4151579969,40.441191,-80.035245,14 Wabash St,,,Pittsburgh,15220,US,PA,"['14 Wabash St', 'Pittsburgh, PA 15220']"
sFNKot2aT67HFOxA9fZwdA,lorenz-cafe-pittsburgh,Lorenz Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/qr-5zhJqwapJBWN0tP-9UQ/o.jpg,False,https://www.yelp.com/biz/lorenz-cafe-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,1,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",5.0,['delivery'],,+14129215959,(412) 921-5959,2961.3474272819826,40.444822,-80.039817,718 Lorenz Ave,,,Pittsburgh,15220,US,PA,"['718 Lorenz Ave', 'Pittsburgh, PA 15220']"
C3D5ww46iTU6LCWgSwM0vA,madeleine-bakery-and-bistro-wilkinsburg,Madeleine Bakery And Bistro,https://s3-media1.fl.yelpcdn.com/bphoto/7vz0Qjba1K411Q7agvhrEw/o.jpg,False,https://www.yelp.com/biz/madeleine-bakery-and-bistro-wilkinsburg?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,88,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'french', 'title': 'French'}]",4.5,['delivery'],$$,+14123711010,(412) 371-1010,2109.2690188884535,40.43896,-79.89202,609 S Trenton Ave,,,Wilkinsburg,15221,US,PA,"['609 S Trenton Ave', 'Wilkinsburg, PA 15221']"
wp5FAtCGMyU2RnQ-7kxKHQ,roman-bistro-pittsburgh,Roman Bistro,https://s3-media2.fl.yelpcdn.com/bphoto/j0t7kbWNeyvQ6nYUZp1mfQ/o.jpg,False,https://www.yelp.com/biz/roman-bistro-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,285,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",3.5,"['delivery', 'restaurant_reservation']",$$,+14128713704,(412) 871-3704,2368.5937651667323,40.419454,-79.850259,2104 Ardmore Blvd,,,Pittsburgh,15221,US,PA,"['2104 Ardmore Blvd', 'Pittsburgh, PA 15221']"
XWRhaOGnRwHk-FICdbcCfA,nancys-revival-pittsburgh,Nancy's Revival,https://s3-media1.fl.yelpcdn.com/bphoto/mhDoltbZA4rC9GZM4R8IMw/o.jpg,False,https://www.yelp.com/biz/nancys-revival-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,70,"[{'alias': 'diners', 'title': 'Diners'}]",4.5,"['pickup', 'delivery']",$,+14122423447,(412) 242-3447,1716.5782833890842,40.442131,-79.8861923,616 South Ave,,,Pittsburgh,15221,US,PA,"['616 South Ave', 'Pittsburgh, PA 15221']"
dQwH07r6eSfY5cU4McyLFA,dads-pub-and-grub-pittsburgh-2,Dad's Pub & Grub,https://s3-media4.fl.yelpcdn.com/bphoto/47nKPCVZRioeNfp4AUZoMw/o.jpg,False,https://www.yelp.com/biz/dads-pub-and-grub-pittsburgh-2?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,45,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,"['delivery', 'pickup']",,+14127272437,(412) 727-2437,1017.7077568224399,40.428938,-79.874795,1050 Brinton Rd,,,Pittsburgh,15221,US,PA,"['1050 Brinton Rd', 'Pittsburgh, PA 15221']"
CHceWQu2mGXkYzt4s7TaQA,hanadis-pittsburgh,hanadi's,https://s3-media2.fl.yelpcdn.com/bphoto/C_WQWFx_4qSKBtoEf7q3tw/o.jpg,False,https://www.yelp.com/biz/hanadis-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,40,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'pizza', 'title': 'Pizza'}]",5.0,['delivery'],,+14125016968,(412) 501-6968,2568.5603724254765,40.41824,-79.84861,2147 Ardmore Blvd,,,Pittsburgh,15221,US,PA,"['2147 Ardmore Blvd', 'Pittsburgh, PA 15221']"
EWJbWp3oOwDsv4Lo5eZWxw,drews-family-restaurant-pittsburgh-3,Drew's Family Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/D3zSQyBPVkxYilT1rk87sw/o.jpg,False,https://www.yelp.com/biz/drews-family-restaurant-pittsburgh-3?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,118,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,['delivery'],$$,+14122711556,(412) 271-1556,2221.6596597614093,40.42045596235,-79.8513937632293,2060 Ardmore Blvd,,,Pittsburgh,15221,US,PA,"['2060 Ardmore Blvd', 'Pittsburgh, PA 15221']"
lo-GEcfXVGrDSDLtR5gI5w,veltres-pizza-pittsburgh-4,Veltre's Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/mgbzBEW2AtSI0Vk4kPJq4A/o.jpg,False,https://www.yelp.com/biz/veltres-pizza-pittsburgh-4?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,42,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,['delivery'],$$,+14122713244,(412) 271-3244,1545.1848776236648,40.42245,-79.865,1268 Brinton Rd,,,Pittsburgh,15221,US,PA,"['1268 Brinton Rd', 'Pittsburgh, PA 15221']"
GH_GGx54q-U_NZ_A3znakg,vincents-pizza-park-pittsburgh,Vincent's Pizza Park,https://s3-media3.fl.yelpcdn.com/bphoto/bcQ_URBFSeAHB9kfX2MBfA/o.jpg,False,https://www.yelp.com/biz/vincents-pizza-park-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,162,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,['delivery'],$$,+14122719181,(412) 271-9181,3413.1849341445263,40.4108232414732,-79.8448742939559,998 Ardmore Blvd,,,Pittsburgh,15221,US,PA,"['998 Ardmore Blvd', 'Pittsburgh, PA 15221']"
pEjXieTk_BuogUhuBTIn6w,fireside-caribbean-restaurant-pittsburgh,Fireside Caribbean Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/g3Tu5V9bgg6_zlfztKAchg/o.jpg,False,https://www.yelp.com/biz/fireside-caribbean-restaurant-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,47,"[{'alias': 'caribbean', 'title': 'Caribbean'}]",3.5,['delivery'],$$,+14122436344,(412) 243-6344,1433.6456980826304,40.442722430981085,-79.88214568220907,796 Penn Ave,,,Pittsburgh,15221,US,PA,"['796 Penn Ave', 'Pittsburgh, PA 15221']"
GnPXUkEvX5M0YR_PVGhWgg,park-pizza-and-cream-pittsburgh,Park Pizza & Cream,https://s3-media3.fl.yelpcdn.com/bphoto/bDjR3ioZ0T_VDWHuYbQ5sg/o.jpg,False,https://www.yelp.com/biz/park-pizza-and-cream-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,45,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"['pickup', 'delivery']",$,+14128713922,(412) 871-3922,2557.6694917674786,40.4395294943107,-79.8974228916703,7600 Forbes Ave,,,Pittsburgh,15221,US,PA,"['7600 Forbes Ave', 'Pittsburgh, PA 15221']"
D6vRifMTw7hxUZCpNHknsw,soul-food-connection-pittsburgh,Soul Food Connection,https://s3-media4.fl.yelpcdn.com/bphoto/VaAHEKj0BV-SLSPhzk7vXg/o.jpg,False,https://www.yelp.com/biz/soul-food-connection-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,16,"[{'alias': 'soulfood', 'title': 'Soul Food'}]",4.5,['delivery'],$,+14122414910,(412) 241-4910,1674.8100595603532,40.4426088,-79.8855258,819 Wood St,,,Pittsburgh,15221,US,PA,"['819 Wood St', 'Pittsburgh, PA 15221']"
DnH2DJxJPAXf0RqmaPoyig,crabs-r-us-pittsburgh,Crabs R Us,https://s3-media2.fl.yelpcdn.com/bphoto/gSm97VAsSMLMHiMc0JJzfw/o.jpg,False,https://www.yelp.com/biz/crabs-r-us-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,46,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",3.5,"['delivery', 'pickup']",$$,+14128715740,(412) 871-5740,1508.8465467134306,40.442941,-79.8829322,764 Penn Ave,,,Pittsburgh,15221,US,PA,"['764 Penn Ave', 'Pittsburgh, PA 15221']"
5RVbdMA1oVz7GCOIwn1Z3Q,peppis-pittsburgh-2,Peppi's,https://s3-media4.fl.yelpcdn.com/bphoto/2nRw3LKUrKhMtIpQaaoVRg/o.jpg,False,https://www.yelp.com/biz/peppis-pittsburgh-2?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,36,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'cheesesteaks', 'title': 'Cheesesteaks'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,['delivery'],$,+14122431610,(412) 243-1610,2549.7932923208004,40.44695571207777,-79.89414121311954,7619  Penn Ave,,,Pittsburgh,15221,US,PA,"['7619  Penn Ave', 'Pittsburgh, PA 15221']"
27m3lsK3LpZm5XeGM4oVNw,salvatores-pizza-house-wilkinsburg-2,Salvatore's Pizza House,https://s3-media4.fl.yelpcdn.com/bphoto/ldrqrZrNcsVbcUD4MzKKXA/o.jpg,False,https://www.yelp.com/biz/salvatores-pizza-house-wilkinsburg-2?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,26,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,['delivery'],$$,+14122474848,(412) 247-4848,1731.7808253614803,40.4435611988785,-79.8855647288708,612 Penn Ave,,,Wilkinsburg,15221,US,PA,"['612 Penn Ave', 'Wilkinsburg, PA 15221']"
kM6QKCdQzqZYzl5reaPiSw,revival-chili-pittsburgh-2,Revival Chili,https://s3-media3.fl.yelpcdn.com/bphoto/TvbOTpaYak5h110SJwft2A/o.jpg,False,https://www.yelp.com/biz/revival-chili-pittsburgh-2?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,17,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]",4.0,[],$$,+17033043256,(703) 304-3256,1715.3664284408578,40.4421292,-79.8862401,616 South Ave,,,Pittsburgh,15221,US,PA,"['616 South Ave', 'Pittsburgh, PA 15221']"
YV2-i3g657ZP-vDER2dv7w,haninis-market-wilkinsburg,Hanini's Market,https://s3-media4.fl.yelpcdn.com/bphoto/t4_UZdnPjUfv0BsyKmrM0w/o.jpg,False,https://www.yelp.com/biz/haninis-market-wilkinsburg?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,14,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"['delivery', 'pickup']",$,+14128713405,(412) 871-3405,1006.3998370695922,40.439089,-79.878795,1105 Franklin Ave,,,Wilkinsburg,15221,US,PA,"['1105 Franklin Ave', 'Wilkinsburg, PA 15221']"
NFj3zlrF3I33CTyF5o1Rag,haskels-delicatessen-pittsburgh,Haskel's Delicatessen,https://s3-media3.fl.yelpcdn.com/bphoto/My6PWAjWVmNx1JzqE87Ldw/o.jpg,False,https://www.yelp.com/biz/haskels-delicatessen-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,21,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'delis', 'title': 'Delis'}]",4.0,[],,+17329841242,(732) 984-1242,835.4054819335959,40.437950134277344,-79.87406921386719,,,,Pittsburgh,15221,US,PA,"['Pittsburgh, PA 15221']"
BY1_pf7FHUycHOwYEenDlQ,hunans-palace-pittsburgh,Hunan's Palace,https://s3-media4.fl.yelpcdn.com/bphoto/44hPUaxmr7SQg6O11YAtSA/o.jpg,False,https://www.yelp.com/biz/hunans-palace-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,41,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'soup', 'title': 'Soup'}]",3.5,"['delivery', 'pickup']",$$,+14123511086,(412) 351-1086,2785.1155092333265,40.415564,-79.848911,2360 Ardmore Blvd,,,Pittsburgh,15221,US,PA,"['2360 Ardmore Blvd', 'Pittsburgh, PA 15221']"
Pz_qQdmstSxmyFw1r0enDw,ms-jeans-southern-cuisine-wilkinsburg-2,Ms. Jean's Southern Cuisine,https://s3-media2.fl.yelpcdn.com/bphoto/NoUQXzZdCpsuWgAbXkRRqA/o.jpg,False,https://www.yelp.com/biz/ms-jeans-southern-cuisine-wilkinsburg-2?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,23,"[{'alias': 'soulfood', 'title': 'Soul Food'}]",3.5,['delivery'],$$,+14127232015,(412) 723-2015,1339.1172313101706,40.4433014,-79.8803169,807 Wallace Ave,,,Wilkinsburg,15221,US,PA,"['807 Wallace Ave', 'Wilkinsburg, PA 15221']"
nrD4R4WnSusGtxGnaAHqyg,royal-carribbean-takeout-and-delivery-pittsburgh,Royal Carribbean Takeout & Delivery,https://s3-media1.fl.yelpcdn.com/bphoto/2pGveQluP1sbphiWIu5fNw/o.jpg,False,https://www.yelp.com/biz/royal-carribbean-takeout-and-delivery-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,16,"[{'alias': 'caribbean', 'title': 'Caribbean'}]",3.5,"['pickup', 'delivery']",,+14122425226,(412) 242-5226,1138.2767631103359,40.4458792667901,-79.8719794157496,1568 Montier St,,,Pittsburgh,15221,US,PA,"['1568 Montier St', 'Pittsburgh, PA 15221']"
zkW7OAv8Cnb-3SxEBOubTQ,zhen-choo-chinese-restaurant-pittsburgh,Zhen Choo Chinese Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/34PEJJ9gS-EkAq9X6NLYhA/o.jpg,False,https://www.yelp.com/biz/zhen-choo-chinese-restaurant-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,13,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,['delivery'],$$,+14122715122,(412) 271-5122,2653.47953210322,40.414095,-79.855779,268 Yost Blvd,,,Pittsburgh,15221,US,PA,"['268 Yost Blvd', 'Pittsburgh, PA 15221']"
UQPKUgmPwXxOav06aTTzwA,dive-bar-regent-square-pittsburgh,Dive Bar Regent Square,https://s3-media4.fl.yelpcdn.com/bphoto/D5vCjdRHq80ZkC-V1RgbaQ/o.jpg,False,https://www.yelp.com/biz/dive-bar-regent-square-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,18,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",3.5,['delivery'],,,,2537.6279727122865,40.439401,-79.897196,607 S Braddock Ave,,,Pittsburgh,15221,US,PA,"['607 S Braddock Ave', 'Pittsburgh, PA 15221']"
hsVjfLehMqpXk7DBmOUJJw,jodi-bs-restaurant-pittsburgh,Jodi B's Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/0A6YqmDemdhRjcZkjw-Sbg/o.jpg,False,https://www.yelp.com/biz/jodi-bs-restaurant-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,27,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}]",3.5,['delivery'],,+14128233340,(412) 823-3340,3127.1346575021107,40.4135513305664,-79.8457717895508,2600 Ardmore Blvd,,,Pittsburgh,15221,US,PA,"['2600 Ardmore Blvd', 'Pittsburgh, PA 15221']"
Mu4RYS7M0iGpkQ8bgzsEqw,tjs-pub-pittsburgh,TJ's Pub,https://s3-media4.fl.yelpcdn.com/bphoto/VddJgKI-Po-8eVC2tVGj3w/o.jpg,False,https://www.yelp.com/biz/tjs-pub-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,2,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'pubs', 'title': 'Pubs'}]",5.0,[],,+14128233340,(412) 823-3340,460.6981196887365,40.4341809,-79.8627194,140 Forest Hills Rd,,,Pittsburgh,15221,US,PA,"['140 Forest Hills Rd', 'Pittsburgh, PA 15221']"
7RREM_2YVSrd6t6nTezXDw,bosphorus-mediterranean-cuisine-pittsburgh,Bosphorus Mediterranean Cuisine,https://s3-media3.fl.yelpcdn.com/bphoto/DbSKW65-R0VXL1kh1Bbuxg/o.jpg,False,https://www.yelp.com/biz/bosphorus-mediterranean-cuisine-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,7,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'turkish', 'title': 'Turkish'}]",4.0,"['pickup', 'delivery']",,+14127276220,(412) 727-6220,2557.6511462907747,40.43953,-79.89725,7600 Forbes Ave,,,Pittsburgh,15221,US,PA,"['7600 Forbes Ave', 'Pittsburgh, PA 15221']"
oF6fQH8H85jo7Uv-NXzaYQ,steel-towne-inn-pittsburgh,Steel Towne Inn,https://s3-media4.fl.yelpcdn.com/bphoto/maywvA8k-_tlvoq8_q77gw/o.jpg,False,https://www.yelp.com/biz/steel-towne-inn-pittsburgh?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,4,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'salad', 'title': 'Salad'}]",4.0,['delivery'],$$,+14123511113,(412) 351-1113,2388.6547774139717,40.4147841,-79.865728,1251 Wilkins Ave,,,Pittsburgh,15221,US,PA,"['1251 Wilkins Ave', 'Pittsburgh, PA 15221']"
NaqR4ptSaeqm33-rAtBz0w,wendys-wilkinsburg,Wendy's,https://s3-media3.fl.yelpcdn.com/bphoto/8IheWUuSLN2Y81fBnH8vKg/o.jpg,False,https://www.yelp.com/biz/wendys-wilkinsburg?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,20,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.0,['delivery'],$,+14122471572,(412) 247-1572,2434.7592492140298,40.446153,-79.893166,116 Peebles Street,,,Wilkinsburg,15221,US,PA,"['116 Peebles Street', 'Wilkinsburg, PA 15221']"
1fMXFNFwZEtTy9p8sEmiNw,taco-bell-forest-hills-3,Taco Bell,https://s3-media2.fl.yelpcdn.com/bphoto/daCekwMv1d3KhoGn_-7_9w/o.jpg,False,https://www.yelp.com/biz/taco-bell-forest-hills-3?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,27,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.0,"['pickup', 'delivery']",$,+14122719062,(412) 271-9062,2675.4395751635657,40.417218,-79.848131,2300 Ardmore Blvd,,,Forest Hills,15221,US,PA,"['2300 Ardmore Blvd', 'Forest Hills, PA 15221']"
gXzQb8auHnhNxJ9EF2F-tA,dominos-pizza-pittsburgh-2,Domino's Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/yP4lwA-cNhWdszJxKvzV_Q/o.jpg,False,https://www.yelp.com/biz/dominos-pizza-pittsburgh-2?adjust_creative=lXIxM4eMX3VfaB9_R9OWLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lXIxM4eMX3VfaB9_R9OWLQ,39,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",1.5,"['pickup', 'delivery']",$,+14128248700,(412) 824-8700,3127.1346575021107,40.4135513305664,-79.8457717895508,2600 Ardmore Blvd,,,Pittsburgh,15221,US,PA,"['2600 Ardmore Blvd', 'Pittsburgh, PA 15221']"
